,u,i,ts,label,idx
299383,2,144,662688000.0,0.0,299384
299384,144,2,662688000.0,0.0,299385
299385,126,2,662688000.0,0.0,299386
299386,226,2,662688000.0,0.0,299387
299387,2,226,662688000.0,0.0,299388
299388,251,2,662688000.0,0.0,299389
299389,2,251,662688000.0,0.0,299390
299390,2,19,662688000.0,0.0,299391
299391,19,2,662688000.0,0.0,299392
299392,174,2,662688000.0,0.0,299393
299393,241,131,662688000.0,0.0,299394
299394,241,71,662688000.0,0.0,299395
299395,71,241,662688000.0,0.0,299396
299396,241,215,662688000.0,0.0,299397
299397,241,68,662688000.0,0.0,299398
299398,241,110,662688000.0,0.0,299399
299399,241,231,662688000.0,0.0,299400
299400,241,154,662688000.0,0.0,299401
299401,154,241,662688000.0,0.0,299402
299402,241,223,662688000.0,0.0,299403
299403,241,194,662688000.0,0.0,299404
299404,15,241,662688000.0,0.0,299405
299405,241,15,662688000.0,0.0,299406
299406,21,241,662688000.0,0.0,299407
299407,241,155,662688000.0,0.0,299408
299408,241,40,662688000.0,0.0,299409
299409,40,241,662688000.0,0.0,299410
299410,196,241,662688000.0,0.0,299411
299411,241,196,662688000.0,0.0,299412
299412,81,241,662688000.0,0.0,299413
299413,241,81,662688000.0,0.0,299414
299414,241,106,662688000.0,0.0,299415
299415,241,185,662688000.0,0.0,299416
299416,26,241,662688000.0,0.0,299417
299417,241,26,662688000.0,0.0,299418
299418,241,121,662688000.0,0.0,299419
299419,121,241,662688000.0,0.0,299420
299420,241,90,662688000.0,0.0,299421
299421,241,82,662688000.0,0.0,299422
299422,241,175,662688000.0,0.0,299423
299423,175,241,662688000.0,0.0,299424
299424,241,6,662688000.0,0.0,299425
299425,241,172,662688000.0,0.0,299426
299426,172,241,662688000.0,0.0,299427
299427,241,32,662688000.0,0.0,299428
299428,241,79,662688000.0,0.0,299429
299429,79,241,662688000.0,0.0,299430
299430,241,120,662688000.0,0.0,299431
299431,241,57,662688000.0,0.0,299432
299432,57,241,662688000.0,0.0,299433
299433,241,178,662688000.0,0.0,299434
299434,241,227,662688000.0,0.0,299435
299435,113,241,662688000.0,0.0,299436
299436,241,113,662688000.0,0.0,299437
299437,241,183,662688000.0,0.0,299438
299438,183,241,662688000.0,0.0,299439
299439,241,105,662688000.0,0.0,299440
299440,105,241,662688000.0,0.0,299441
299441,189,241,662688000.0,0.0,299442
299442,241,189,662688000.0,0.0,299443
299443,63,241,662688000.0,0.0,299444
299444,241,63,662688000.0,0.0,299445
299445,241,30,662688000.0,0.0,299446
299446,241,112,662688000.0,0.0,299447
299447,112,241,662688000.0,0.0,299448
299448,241,80,662688000.0,0.0,299449
299449,241,45,662688000.0,0.0,299450
299450,143,241,662688000.0,0.0,299451
299451,241,143,662688000.0,0.0,299452
299452,65,241,662688000.0,0.0,299453
299453,241,124,662688000.0,0.0,299454
299454,241,210,662688000.0,0.0,299455
299455,241,3,662688000.0,0.0,299456
299456,241,24,662688000.0,0.0,299457
299457,241,92,662688000.0,0.0,299458
299458,241,233,662688000.0,0.0,299459
299459,241,151,662688000.0,0.0,299460
299460,241,36,662688000.0,0.0,299461
299461,249,241,662688000.0,0.0,299462
299462,241,249,662688000.0,0.0,299463
299463,241,171,662688000.0,0.0,299464
299464,130,241,662688000.0,0.0,299465
299465,241,130,662688000.0,0.0,299466
299466,241,252,662688000.0,0.0,299467
299467,241,203,662688000.0,0.0,299468
299468,20,241,662688000.0,0.0,299469
299469,241,20,662688000.0,0.0,299470
299470,241,107,662688000.0,0.0,299471
299471,107,241,662688000.0,0.0,299472
299472,241,78,662688000.0,0.0,299473
299473,78,241,662688000.0,0.0,299474
299474,18,241,662688000.0,0.0,299475
299475,241,18,662688000.0,0.0,299476
299476,241,8,662688000.0,0.0,299477
299477,241,96,662688000.0,0.0,299478
299478,96,241,662688000.0,0.0,299479
299479,241,52,662688000.0,0.0,299480
299480,241,180,662688000.0,0.0,299481
299481,140,241,662688000.0,0.0,299482
299482,241,140,662688000.0,0.0,299483
299483,95,241,662688000.0,0.0,299484
299484,241,95,662688000.0,0.0,299485
299485,64,241,662688000.0,0.0,299486
299486,241,64,662688000.0,0.0,299487
299487,234,241,662688000.0,0.0,299488
299488,241,234,662688000.0,0.0,299489
299489,241,186,662688000.0,0.0,299490
299490,241,163,662688000.0,0.0,299491
299491,163,241,662688000.0,0.0,299492
299492,241,16,662688000.0,0.0,299493
299493,241,243,662688000.0,0.0,299494
299494,243,241,662688000.0,0.0,299495
299495,241,111,662688000.0,0.0,299496
299496,241,87,662688000.0,0.0,299497
299497,14,241,662688000.0,0.0,299498
299498,241,14,662688000.0,0.0,299499
299499,84,241,662688000.0,0.0,299500
299500,241,182,662688000.0,0.0,299501
299501,241,115,662688000.0,0.0,299502
299502,115,241,662688000.0,0.0,299503
299503,241,13,662688000.0,0.0,299504
299504,241,11,662688000.0,0.0,299505
299505,241,85,662688000.0,0.0,299506
299506,200,241,662688000.0,0.0,299507
299507,241,200,662688000.0,0.0,299508
299508,241,198,662688000.0,0.0,299509
299509,50,241,662688000.0,0.0,299510
299510,241,254,662688000.0,0.0,299511
299511,254,241,662688000.0,0.0,299512
299512,73,241,662688000.0,0.0,299513
299513,241,73,662688000.0,0.0,299514
299514,72,241,662688000.0,0.0,299515
299515,241,72,662688000.0,0.0,299516
299516,241,4,662688000.0,0.0,299517
299517,4,241,662688000.0,0.0,299518
299518,241,104,662688000.0,0.0,299519
299519,241,192,662688000.0,0.0,299520
299520,192,241,662688000.0,0.0,299521
299521,255,241,662688000.0,0.0,299522
299522,241,255,662688000.0,0.0,299523
299523,86,241,662688000.0,0.0,299524
299524,241,86,662688000.0,0.0,299525
299525,241,61,662688000.0,0.0,299526
299526,241,41,662688000.0,0.0,299527
299527,41,241,662688000.0,0.0,299528
299528,241,49,662688000.0,0.0,299529
299529,241,144,662688000.0,0.0,299530
299530,126,241,662688000.0,0.0,299531
299531,241,126,662688000.0,0.0,299532
299532,241,29,662688000.0,0.0,299533
299533,29,241,662688000.0,0.0,299534
299534,145,241,662688000.0,0.0,299535
299535,241,145,662688000.0,0.0,299536
299536,226,241,662688000.0,0.0,299537
299537,241,226,662688000.0,0.0,299538
299538,241,216,662688000.0,0.0,299539
299539,241,251,662688000.0,0.0,299540
299540,251,241,662688000.0,0.0,299541
299541,19,241,662688000.0,0.0,299542
299542,241,19,662688000.0,0.0,299543
299543,241,97,662688000.0,0.0,299544
299544,97,241,662688000.0,0.0,299545
299545,241,114,662688000.0,0.0,299546
299546,241,174,662688000.0,0.0,299547
299547,174,241,662688000.0,0.0,299548
299548,187,241,662688000.0,0.0,299549
299549,241,27,662688000.0,0.0,299550
299550,131,196,662688000.0,0.0,299551
299551,196,131,662688000.0,0.0,299552
299552,127,196,662688000.0,0.0,299553
299553,196,71,662688000.0,0.0,299554
299554,71,196,662688000.0,0.0,299555
299555,134,196,662688000.0,0.0,299556
299556,109,196,662688000.0,0.0,299557
299557,196,17,662688000.0,0.0,299558
299558,17,196,662688000.0,0.0,299559
299559,196,91,662688000.0,0.0,299560
299560,196,166,662688000.0,0.0,299561
299561,196,154,662688000.0,0.0,299562
299562,154,196,662688000.0,0.0,299563
299563,196,223,662688000.0,0.0,299564
299564,196,155,662688000.0,0.0,299565
299565,196,38,662688000.0,0.0,299566
299566,38,196,662688000.0,0.0,299567
299567,40,196,662688000.0,0.0,299568
299568,196,81,662688000.0,0.0,299569
299569,196,207,662688000.0,0.0,299570
299570,196,106,662688000.0,0.0,299571
299571,106,196,662688000.0,0.0,299572
299572,196,197,662688000.0,0.0,299573
299573,197,196,662688000.0,0.0,299574
299574,185,196,662688000.0,0.0,299575
299575,196,185,662688000.0,0.0,299576
299576,26,196,662688000.0,0.0,299577
299577,196,26,662688000.0,0.0,299578
299578,196,121,662688000.0,0.0,299579
299579,121,196,662688000.0,0.0,299580
299580,196,90,662688000.0,0.0,299581
299581,196,188,662688000.0,0.0,299582
299582,196,82,662688000.0,0.0,299583
299583,175,196,662688000.0,0.0,299584
299584,196,175,662688000.0,0.0,299585
299585,196,6,662688000.0,0.0,299586
299586,6,196,662688000.0,0.0,299587
299587,196,172,662688000.0,0.0,299588
299588,172,196,662688000.0,0.0,299589
299589,196,79,662688000.0,0.0,299590
299590,79,196,662688000.0,0.0,299591
299591,196,147,662688000.0,0.0,299592
299592,196,205,662688000.0,0.0,299593
299593,196,100,662688000.0,0.0,299594
299594,196,178,662688000.0,0.0,299595
299595,178,196,662688000.0,0.0,299596
299596,227,196,662688000.0,0.0,299597
299597,113,196,662688000.0,0.0,299598
299598,196,113,662688000.0,0.0,299599
299599,196,183,662688000.0,0.0,299600
299600,183,196,662688000.0,0.0,299601
299601,150,196,662688000.0,0.0,299602
299602,196,150,662688000.0,0.0,299603
299603,196,244,662688000.0,0.0,299604
299604,244,196,662688000.0,0.0,299605
299605,196,105,662688000.0,0.0,299606
299606,105,196,662688000.0,0.0,299607
299607,196,189,662688000.0,0.0,299608
299608,189,196,662688000.0,0.0,299609
299609,196,63,662688000.0,0.0,299610
299610,63,196,662688000.0,0.0,299611
299611,196,30,662688000.0,0.0,299612
299612,196,112,662688000.0,0.0,299613
299613,112,196,662688000.0,0.0,299614
299614,196,80,662688000.0,0.0,299615
299615,80,196,662688000.0,0.0,299616
299616,45,196,662688000.0,0.0,299617
299617,196,45,662688000.0,0.0,299618
299618,196,143,662688000.0,0.0,299619
299619,143,196,662688000.0,0.0,299620
299620,196,124,662688000.0,0.0,299621
299621,124,196,662688000.0,0.0,299622
299622,173,196,662688000.0,0.0,299623
299623,196,3,662688000.0,0.0,299624
299624,196,24,662688000.0,0.0,299625
299625,24,196,662688000.0,0.0,299626
299626,196,162,662688000.0,0.0,299627
299627,162,196,662688000.0,0.0,299628
299628,196,101,662688000.0,0.0,299629
299629,101,196,662688000.0,0.0,299630
299630,196,92,662688000.0,0.0,299631
299631,92,196,662688000.0,0.0,299632
299632,196,233,662688000.0,0.0,299633
299633,233,196,662688000.0,0.0,299634
299634,196,151,662688000.0,0.0,299635
299635,196,36,662688000.0,0.0,299636
299636,36,196,662688000.0,0.0,299637
299637,33,196,662688000.0,0.0,299638
299638,196,33,662688000.0,0.0,299639
299639,196,249,662688000.0,0.0,299640
299640,249,196,662688000.0,0.0,299641
299641,196,238,662688000.0,0.0,299642
299642,196,44,662688000.0,0.0,299643
299643,196,62,662688000.0,0.0,299644
299644,62,196,662688000.0,0.0,299645
299645,196,245,662688000.0,0.0,299646
299646,245,196,662688000.0,0.0,299647
299647,196,171,662688000.0,0.0,299648
299648,171,196,662688000.0,0.0,299649
299649,196,130,662688000.0,0.0,299650
299650,130,196,662688000.0,0.0,299651
299651,196,138,662688000.0,0.0,299652
299652,196,252,662688000.0,0.0,299653
299653,252,196,662688000.0,0.0,299654
299654,176,196,662688000.0,0.0,299655
299655,196,176,662688000.0,0.0,299656
299656,53,196,662688000.0,0.0,299657
299657,196,53,662688000.0,0.0,299658
299658,196,54,662688000.0,0.0,299659
299659,196,203,662688000.0,0.0,299660
299660,203,196,662688000.0,0.0,299661
299661,196,20,662688000.0,0.0,299662
299662,20,196,662688000.0,0.0,299663
299663,78,196,662688000.0,0.0,299664
299664,196,78,662688000.0,0.0,299665
299665,196,160,662688000.0,0.0,299666
299666,160,196,662688000.0,0.0,299667
299667,196,8,662688000.0,0.0,299668
299668,8,196,662688000.0,0.0,299669
299669,196,96,662688000.0,0.0,299670
299670,96,196,662688000.0,0.0,299671
299671,196,52,662688000.0,0.0,299672
299672,52,196,662688000.0,0.0,299673
299673,196,180,662688000.0,0.0,299674
299674,180,196,662688000.0,0.0,299675
299675,196,23,662688000.0,0.0,299676
299676,196,140,662688000.0,0.0,299677
299677,140,196,662688000.0,0.0,299678
299678,95,196,662688000.0,0.0,299679
299679,196,95,662688000.0,0.0,299680
299680,64,196,662688000.0,0.0,299681
299681,234,196,662688000.0,0.0,299682
299682,196,234,662688000.0,0.0,299683
299683,196,186,662688000.0,0.0,299684
299684,186,196,662688000.0,0.0,299685
299685,196,163,662688000.0,0.0,299686
299686,163,196,662688000.0,0.0,299687
299687,196,16,662688000.0,0.0,299688
299688,16,196,662688000.0,0.0,299689
299689,196,243,662688000.0,0.0,299690
299690,243,196,662688000.0,0.0,299691
299691,111,196,662688000.0,0.0,299692
299692,196,111,662688000.0,0.0,299693
299693,196,87,662688000.0,0.0,299694
299694,87,196,662688000.0,0.0,299695
299695,196,14,662688000.0,0.0,299696
299696,14,196,662688000.0,0.0,299697
299697,196,201,662688000.0,0.0,299698
299698,196,182,662688000.0,0.0,299699
299699,196,115,662688000.0,0.0,299700
299700,115,196,662688000.0,0.0,299701
299701,196,13,662688000.0,0.0,299702
299702,196,11,662688000.0,0.0,299703
299703,196,85,662688000.0,0.0,299704
299704,196,200,662688000.0,0.0,299705
299705,200,196,662688000.0,0.0,299706
299706,198,196,662688000.0,0.0,299707
299707,196,198,662688000.0,0.0,299708
299708,196,50,662688000.0,0.0,299709
299709,50,196,662688000.0,0.0,299710
299710,25,196,662688000.0,0.0,299711
299711,196,254,662688000.0,0.0,299712
299712,254,196,662688000.0,0.0,299713
299713,73,196,662688000.0,0.0,299714
299714,196,73,662688000.0,0.0,299715
299715,196,72,662688000.0,0.0,299716
299716,72,196,662688000.0,0.0,299717
299717,196,4,662688000.0,0.0,299718
299718,4,196,662688000.0,0.0,299719
299719,196,192,662688000.0,0.0,299720
299720,192,196,662688000.0,0.0,299721
299721,196,255,662688000.0,0.0,299722
299722,255,196,662688000.0,0.0,299723
299723,86,196,662688000.0,0.0,299724
299724,196,86,662688000.0,0.0,299725
299725,196,61,662688000.0,0.0,299726
299726,41,196,662688000.0,0.0,299727
299727,196,41,662688000.0,0.0,299728
299728,49,196,662688000.0,0.0,299729
299729,196,49,662688000.0,0.0,299730
299730,196,144,662688000.0,0.0,299731
299731,206,196,662688000.0,0.0,299732
299732,196,206,662688000.0,0.0,299733
299733,126,196,662688000.0,0.0,299734
299734,196,126,662688000.0,0.0,299735
299735,51,196,662688000.0,0.0,299736
299736,196,51,662688000.0,0.0,299737
299737,196,22,662688000.0,0.0,299738
299738,22,196,662688000.0,0.0,299739
299739,196,29,662688000.0,0.0,299740
299740,29,196,662688000.0,0.0,299741
299741,196,145,662688000.0,0.0,299742
299742,145,196,662688000.0,0.0,299743
299743,196,226,662688000.0,0.0,299744
299744,226,196,662688000.0,0.0,299745
299745,216,196,662688000.0,0.0,299746
299746,196,216,662688000.0,0.0,299747
299747,251,196,662688000.0,0.0,299748
299748,196,251,662688000.0,0.0,299749
299749,19,196,662688000.0,0.0,299750
299750,196,19,662688000.0,0.0,299751
299751,196,97,662688000.0,0.0,299752
299752,97,196,662688000.0,0.0,299753
299753,114,196,662688000.0,0.0,299754
299754,196,114,662688000.0,0.0,299755
299755,212,196,662688000.0,0.0,299756
299756,196,174,662688000.0,0.0,299757
299757,174,196,662688000.0,0.0,299758
299758,187,196,662688000.0,0.0,299759
299759,196,187,662688000.0,0.0,299760
299760,27,196,662688000.0,0.0,299761
299761,196,27,662688000.0,0.0,299762
299762,196,220,662688000.0,0.0,299763
299763,220,196,662688000.0,0.0,299764
299764,196,98,662688000.0,0.0,299765
299765,98,196,662688000.0,0.0,299766
299766,137,81,662688000.0,0.0,299767
299767,1,81,662688000.0,0.0,299768
299768,81,154,662688000.0,0.0,299769
299769,154,81,662688000.0,0.0,299770
299770,15,81,662688000.0,0.0,299771
299771,81,15,662688000.0,0.0,299772
299772,40,81,662688000.0,0.0,299773
299773,81,40,662688000.0,0.0,299774
299774,26,81,662688000.0,0.0,299775
299775,81,121,662688000.0,0.0,299776
299776,121,81,662688000.0,0.0,299777
299777,90,81,662688000.0,0.0,299778
299778,81,175,662688000.0,0.0,299779
299779,175,81,662688000.0,0.0,299780
299780,6,81,662688000.0,0.0,299781
299781,81,172,662688000.0,0.0,299782
299782,172,81,662688000.0,0.0,299783
299783,32,81,662688000.0,0.0,299784
299784,79,81,662688000.0,0.0,299785
299785,81,79,662688000.0,0.0,299786
299786,81,100,662688000.0,0.0,299787
299787,57,81,662688000.0,0.0,299788
299788,81,57,662688000.0,0.0,299789
299789,178,81,662688000.0,0.0,299790
299790,113,81,662688000.0,0.0,299791
299791,81,113,662688000.0,0.0,299792
299792,183,81,662688000.0,0.0,299793
299793,105,81,662688000.0,0.0,299794
299794,81,105,662688000.0,0.0,299795
299795,189,81,662688000.0,0.0,299796
299796,81,63,662688000.0,0.0,299797
299797,63,81,662688000.0,0.0,299798
299798,30,81,662688000.0,0.0,299799
299799,81,30,662688000.0,0.0,299800
299800,81,112,662688000.0,0.0,299801
299801,112,81,662688000.0,0.0,299802
299802,81,80,662688000.0,0.0,299803
299803,143,81,662688000.0,0.0,299804
299804,173,81,662688000.0,0.0,299805
299805,81,3,662688000.0,0.0,299806
299806,233,81,662688000.0,0.0,299807
299807,151,81,662688000.0,0.0,299808
299808,81,249,662688000.0,0.0,299809
299809,249,81,662688000.0,0.0,299810
299810,81,130,662688000.0,0.0,299811
299811,130,81,662688000.0,0.0,299812
299812,252,81,662688000.0,0.0,299813
299813,54,81,662688000.0,0.0,299814
299814,20,81,662688000.0,0.0,299815
299815,81,20,662688000.0,0.0,299816
299816,81,107,662688000.0,0.0,299817
299817,81,78,662688000.0,0.0,299818
299818,78,81,662688000.0,0.0,299819
299819,18,81,662688000.0,0.0,299820
299820,81,18,662688000.0,0.0,299821
299821,81,96,662688000.0,0.0,299822
299822,96,81,662688000.0,0.0,299823
299823,180,81,662688000.0,0.0,299824
299824,81,180,662688000.0,0.0,299825
299825,140,81,662688000.0,0.0,299826
299826,81,140,662688000.0,0.0,299827
299827,95,81,662688000.0,0.0,299828
299828,64,81,662688000.0,0.0,299829
299829,81,64,662688000.0,0.0,299830
299830,234,81,662688000.0,0.0,299831
299831,81,186,662688000.0,0.0,299832
299832,186,81,662688000.0,0.0,299833
299833,81,163,662688000.0,0.0,299834
299834,163,81,662688000.0,0.0,299835
299835,81,243,662688000.0,0.0,299836
299836,243,81,662688000.0,0.0,299837
299837,81,87,662688000.0,0.0,299838
299838,81,14,662688000.0,0.0,299839
299839,14,81,662688000.0,0.0,299840
299840,115,81,662688000.0,0.0,299841
299841,200,81,662688000.0,0.0,299842
299842,81,200,662688000.0,0.0,299843
299843,50,81,662688000.0,0.0,299844
299844,254,81,662688000.0,0.0,299845
299845,81,254,662688000.0,0.0,299846
299846,81,73,662688000.0,0.0,299847
299847,73,81,662688000.0,0.0,299848
299848,81,192,662688000.0,0.0,299849
299849,192,81,662688000.0,0.0,299850
299850,255,81,662688000.0,0.0,299851
299851,81,255,662688000.0,0.0,299852
299852,86,81,662688000.0,0.0,299853
299853,41,81,662688000.0,0.0,299854
299854,81,144,662688000.0,0.0,299855
299855,144,81,662688000.0,0.0,299856
299856,81,126,662688000.0,0.0,299857
299857,126,81,662688000.0,0.0,299858
299858,22,81,662688000.0,0.0,299859
299859,29,81,662688000.0,0.0,299860
299860,81,29,662688000.0,0.0,299861
299861,81,145,662688000.0,0.0,299862
299862,81,226,662688000.0,0.0,299863
299863,226,81,662688000.0,0.0,299864
299864,251,81,662688000.0,0.0,299865
299865,81,251,662688000.0,0.0,299866
299866,19,81,662688000.0,0.0,299867
299867,81,19,662688000.0,0.0,299868
299868,97,81,662688000.0,0.0,299869
299869,174,81,662688000.0,0.0,299870
299870,98,81,662688000.0,0.0,299871
299871,106,131,662688000.0,0.0,299872
299872,106,35,662688000.0,0.0,299873
299873,109,106,662688000.0,0.0,299874
299874,106,170,662688000.0,0.0,299875
299875,154,106,662688000.0,0.0,299876
299876,106,154,662688000.0,0.0,299877
299877,247,106,662688000.0,0.0,299878
299878,106,247,662688000.0,0.0,299879
299879,15,106,662688000.0,0.0,299880
299880,106,88,662688000.0,0.0,299881
299881,40,106,662688000.0,0.0,299882
299882,26,106,662688000.0,0.0,299883
299883,106,26,662688000.0,0.0,299884
299884,121,106,662688000.0,0.0,299885
299885,106,121,662688000.0,0.0,299886
299886,82,106,662688000.0,0.0,299887
299887,106,82,662688000.0,0.0,299888
299888,175,106,662688000.0,0.0,299889
299889,106,175,662688000.0,0.0,299890
299890,6,106,662688000.0,0.0,299891
299891,106,6,662688000.0,0.0,299892
299892,106,172,662688000.0,0.0,299893
299893,172,106,662688000.0,0.0,299894
299894,106,79,662688000.0,0.0,299895
299895,106,147,662688000.0,0.0,299896
299896,178,106,662688000.0,0.0,299897
299897,106,178,662688000.0,0.0,299898
299898,106,227,662688000.0,0.0,299899
299899,227,106,662688000.0,0.0,299900
299900,113,106,662688000.0,0.0,299901
